Class,Order,Effect_Order,Family,Effect_Family,Species,Effect_Species
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Semnopithecus hector,0.075199228
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Semnopithecus schistaceus,-0.229831215
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Simias concolor,0.237619104
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Theropithecus gelada,0.062705835
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus auratus,0.354681342
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus geei,0.121427372
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus johnii,0.203647778
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus obscurus,0.039900519
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus phayrei,-0.319909987
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus pileatus,0.029357735
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus poliocephalus,-0.137024028
Mammalia,Primates,-0.02762622,Cercopithecidae,-0.162770878,Trachypithecus vetulus,0.472709199
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Allocebus trichotis,-0.126749624
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Cheirogaleus crossleyi,-0.104220545
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Cheirogaleus major,0.062448475
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Cheirogaleus medius,0.376437877
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Microcebus murinus,-0.011986783
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Microcebus myoxinus,0.249764544
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Microcebus rufus,-0.048810082
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Mirza coquereli,-0.32297897
Mammalia,Primates,-0.02762622,Cheirogaleidae,0.445551765,Phaner pallescens,0.079322964
Mammalia,Primates,-0.02762622,Galagidae,-0.015091348,Euoticus elegantulus,-0.148806264
Mammalia,Primates,-0.02762622,Galagidae,-0.015091348,Galago alleni,-0.148806264
Mammalia,Primates,-0.02762622,Galagidae,-0.015091348,Galago demidoff,0.14327814
Mammalia,Primates,-0.02762622,Galagidae,-0.015091348,Galago senegalensis,0.435933097
Mammalia,Primates,-0.02762622,Galagidae,-0.015091348,Otolemur garnettii,-0.286788713
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Gorilla beringei,-0.214898239
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Gorilla gorilla,-0.12731732
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Pan paniscus,0.132968558
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Pan troglodytes,-0.227132112
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Pongo abelii,-0.105379774
Mammalia,Primates,-0.02762622,Hominidae,-1.195218843,Pongo pygmaeus,0.130716143
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Bunopithecus hoolock,-0.02056835
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates agilis,0.022165601
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates albibarbis,0.093209353
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates klossii,0.122586194
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates lar,-0.000770153
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates moloch,-0.270510086
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates muelleri,0.039201613
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Hylobates pileatus,0.208896726
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Nomascus concolor,-0.147526283
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Nomascus hainanus,-0.101868453
Mammalia,Primates,-0.02762622,Hylobatidae,-0.324256462,Symphalangus syndactylus,-0.056329856
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Avahi laniger,0.033334492
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Avahi mooreorum,0.039386072
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Avahi occidentalis,0.055338605
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Indri indri,-0.38593239
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus coquereli,0.037856087
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus deckenii,0.172812914
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus diadema,0.316910943
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus edwardsi,-0.189666207
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus tattersalli,0.029414432
Mammalia,Primates,-0.02762622,Indriidae,0.266011713,Propithecus verreauxi,-0.017971965
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur albifrons,-0.011966274
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur albocollaris,-0.339276427
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur collaris,-0.141870744
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur coronatus,0.147002631
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur fulvus,0.067139708
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur macaco,0.208312488
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur mongoz,-0.129783393
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur rubriventer,0.154341488
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur rufus,-0.007521476
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Eulemur sanfordi,0.194009319
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Hapalemur alaotrensis,-0.007874016
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Hapalemur griseus,-0.088651155
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Lemur catta,0.36154982
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Varecia rubra,-0.02163655
Mammalia,Primates,-0.02762622,Lemuridae,0.507790941,Varecia variegata,-0.209143147
Mammalia,Primates,-0.02762622,Lepilemuridae,0.341742337,Lepilemur ankaranensis,0.108643537
Mammalia,Primates,-0.02762622,Lepilemuridae,0.341742337,Lepilemur edwardsi,0.056046369
Mammalia,Primates,-0.02762622,Lepilemuridae,0.341742337,Lepilemur microdon,-0.175864214
Mammalia,Primates,-0.02762622,Lepilemuridae,0.341742337,Lepilemur mustelinus,0.008353124
Mammalia,Primates,-0.02762622,Lepilemuridae,0.341742337,Lepilemur ruficaudatus,0.120348371
Mammalia,Primates,-0.02762622,Lorisidae,-0.508733982,Arctocebus aureus,-0.225175863
Mammalia,Primates,-0.02762622,Lorisidae,-0.508733982,Nycticebus coucang,0.18126119
Mammalia,Primates,-0.02762622,Lorisidae,-0.508733982,Perodicticus potto,-0.131041916
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Cacajao calvus,0.108930926
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Cacajao melanocephalus,0.031565796
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus brunneus,0.082243155
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus cupreus,-0.147855663
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus discolor,-0.084456605
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus dubius,0.017690257
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus lucifer,0.116966966
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus lugens,0.121143109
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus melanochir,0.055333478
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus nigrifrons,0.265011655
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus ornatus,-0.009745478
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus pallescens,0.131633698
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus personatus,0.030284063
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus purinus,-0.245835635
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus regulus,-0.125643218
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Callicebus torquatus,-0.107379206
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Chiropotes albinasus,-0.046534809
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Chiropotes chiropotes,0.004461334
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Chiropotes satanas,0.101679096
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Chiropotes utahickae,-0.085897594
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Pithecia albicans,0.142768716
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Pithecia irrorata,-0.200230622
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Pithecia monachus,-0.00385039
Mammalia,Primates,-0.02762622,Pitheciidae,-0.27556199,Pithecia pithecia,-0.247050408
Mammalia,Primates,-0.02762622,Tarsiidae,1.022918267,Tarsius bancanus,-0.152169909
Mammalia,Primates,-0.02762622,Tarsiidae,1.022918267,Tarsius tarsier,0.503957479
Mammalia,Proboscidea,-1.071073515,Elephantidae,-0.469570355,Elephas maximus,0.124213444
Mammalia,Proboscidea,-1.071073515,Elephantidae,-0.469570355,Loxodonta africana,-0.285701433
Mammalia,Rodentia,0.664079616,Abrocomidae,-0.109956011,Abrocoma bennettii,-0.037814515
Mammalia,Rodentia,0.664079616,Anomaluridae,-0.222327418,Anomalurus derbianus,-0.020854143
Mammalia,Rodentia,0.664079616,Anomaluridae,-0.222327418,Anomalurus pusillus,-0.35226961
Mammalia,Rodentia,0.664079616,Anomaluridae,-0.222327418,Idiurus macrotis,0.296664055
Mammalia,Rodentia,0.664079616,Bathyergidae,1.124583413,Heliophobius argenteocinereus,0.036169315
Mammalia,Rodentia,0.664079616,Bathyergidae,1.124583413,Heterocephalus glaber,0.350581493
Mammalia,Rodentia,0.664079616,Caviidae,-1.229631858,Hydrochoerus hydrochaeris,-0.422877581
Mammalia,Rodentia,0.664079616,Chinchillidae,0.467508787,Chinchilla lanigera,0.160779004
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Abrothrix longipilis,-0.239286902
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Abrothrix olivaceus,0.345708815
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Microtus californicus,0.926975381
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Microtus miurus,-0.048171984
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Myodes gapperi,0.321321595
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Myodes glareolus,0.085013584
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Myodes rutilus,0.198299973
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neacomys tenuipes,-0.004476429
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Necromys urichi,0.012824091
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma albigula,0.040884187
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma bryanti,-0.102254819
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma floridana,-0.130681515
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma lepida,-0.042477895
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma mexicana,-0.269205069
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotoma micropus,0.205289311
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Neotomodon alstoni,-0.044482206
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oecomys bicolor,-0.683849238
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oecomys concolor,-0.114292215
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oligoryzomys longicaudatus,-0.182194656
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Onychomys torridus,-0.201408162
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oryzomys couesi,-0.185374238
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oryzomys megacephalus,-0.062735319
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oryzomys melanotis,-0.024067692
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Oryzomys palustris,-0.05701591
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Osgoodomys banderanus,-0.095475538
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus aztecus,-0.057843549
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus boylii,0.553572136
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus californicus,0.576098397
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus crinitus,0.091605363
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus eremicus,0.103347105
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus gossypinus,0.3162303
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus keeni,0.072735167
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus leucopus,0.093785988
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus maniculatus,-0.111532438
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus melanotis,-0.144581878
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus perfulvus,-0.014545082
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Peromyscus truei,-0.2866416
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Phenacomys intermedius,0.137691166
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Phyllotis darwini,0.414767803
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Reithrodontomys chrysopsis,-0.122143708
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Reithrodontomys fulvescens,0.215724749
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Reithrodontomys megalotis,-0.325205865
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Rhipidomys mastacalis,-0.140758708
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Sigmodon alstoni,-0.509795336
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Sigmodon hispidus,-0.111407972
Mammalia,Rodentia,0.664079616,Cricetidae,0.545309579,Zygodontomys brevicauda,-0.212434037
Mammalia,Rodentia,0.664079616,Ctenomyidae,0.44108799,Ctenomys talarum,0.151692737
Mammalia,Rodentia,0.664079616,Cuniculidae,-0.667691258,Cuniculus paca,-0.229622926
Mammalia,Rodentia,0.664079616,Dasyproctidae,-1.052594429,Dasyprocta azarae,-0.046883949
Mammalia,Rodentia,0.664079616,Dasyproctidae,-1.052594429,Dasyprocta leporina,0.539453844
Mammalia,Rodentia,0.664079616,Dasyproctidae,-1.052594429,Dasyprocta punctata,-0.185449469
Mammalia,Rodentia,0.664079616,Dasyproctidae,-1.052594429,Myoprocta pratti,-0.669113801
Mammalia,Rodentia,0.664079616,Echimyidae,0.502464476,Proechimys guairae,0.02501564
Mammalia,Rodentia,0.664079616,Echimyidae,0.502464476,Proechimys guyannensis,0.050929642
Mammalia,Rodentia,0.664079616,Echimyidae,0.502464476,Proechimys semispinosus,0.217588702
Mammalia,Rodentia,0.664079616,Echimyidae,0.502464476,Trinomys iheringi,-0.120733514
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Geomys attwateri,0.191310319
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Geomys breviceps,-0.310441926
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Geomys bursarius,-0.071771612
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Thomomys bottae,0.47890567
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Thomomys mazama,0.092188024
Mammalia,Rodentia,0.664079616,Geomyidae,1.056852402,Thomomys talpoides,-0.016732757
Mammalia,Rodentia,0.664079616,Gliridae,0.023709046,Eliomys quercinus,-0.003766436
Mammalia,Rodentia,0.664079616,Gliridae,0.023709046,Glis glis,0.033399534
Mammalia,Rodentia,0.664079616,Gliridae,0.023709046,Graphiurus murinus,-0.021479418
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Chaetodipus baileyi,0.243674298
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Chaetodipus nelsoni,0.001432117
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Chaetodipus penicillatus,-0.1567086
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Dipodomys deserti,-0.094378562
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Dipodomys merriami,0.1291722
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Dipodomys nelsoni,-0.024151819
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Dipodomys ordii,0.081131794
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Dipodomys spectabilis,0.207535743
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Heteromys anomalus,-0.200618468
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Liomys pictus,0.248391156
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Perognathus fasciatus,-0.054367727
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Perognathus flavus,-0.29663784
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Perognathus inornatus,-0.192999177
Mammalia,Rodentia,0.664079616,Heteromyidae,0.668006083,Perognathus parvus,0.338256082
Mammalia,Rodentia,0.664079616,Hystricidae,-1.531165148,Atherurus africanus,-0.118782974
Mammalia,Rodentia,0.664079616,Hystricidae,-1.531165148,Hystrix brachyura,-0.401141094
Mammalia,Rodentia,0.664079616,Hystricidae,-1.531165148,Hystrix indica,-0.006652573
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Acomys cahirinus,0.070923751
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Acomys russatus,0.132357712
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Acomys spinosissimus,-0.283607835
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Acomys subspinosus,-0.018989592
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Aethomys chrysophilus,-0.1582829
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Apodemus flavicollis,-0.09036007
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Apodemus sylvaticus,0.020879102
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Apomys musculus,0.045518786
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Archboldomys luzonensis,-0.06073661
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Arvicanthis abyssinicus,-0.025466698
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Arvicanthis neumanni,-0.074495545
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Gerbilliscus leucogaster,0.070196722
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Gerbilliscus robustus,-0.140952803
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Gerbillurus paeba,-0.012010946
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Grammomys dolichurus,-0.330622974
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Mastomys natalensis,0.69882355
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Meriones unguiculatus,0.382041582
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Micaelamys namaquensis,-0.050113153
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Mus mahomet,0.226910768
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Mus minutoides,-0.512347476
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Mus musculus,0.264259866
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Myomyscus verreauxii,0.04282169
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Otomys angoniensis,-0.285387838
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Rattus exulans,0.690294211
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Rattus fuscipes,0.109371564
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Rattus rattus,-0.228046575
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Rhabdomys pumilio,0.105446311
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Thallomys paedulcus,-0.25100979
Mammalia,Rodentia,0.664079616,Muridae,0.775474413,Zyzomys argurus,-0.070724628
Mammalia,Rodentia,0.664079616,Nesomyidae,-0.218962906,Cricetomys emini,-0.597474542
Mammalia,Rodentia,0.664079616,Nesomyidae,-0.218962906,Saccostomus campestris,0.019262781
Mammalia,Rodentia,0.664079616,Nesomyidae,-0.218962906,Saccostomus mearnsi,0.270914005
Mammalia,Rodentia,0.664079616,Nesomyidae,-0.218962906,Steatomys pratensis,0.231995133
Mammalia,Rodentia,0.664079616,Octodontidae,0.33310158,Octodon degus,0.11455558
Mammalia,Rodentia,0.664079616,Pedetidae,-0.693641864,Pedetes capensis,-0.23854749
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Callosciurus erythraeus,0.071733844
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Cynomys leucurus,0.315222113
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Glaucomys sabrinus,-0.206822952
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Paraxerus cepapi,0.651992898
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Paraxerus palliatus,-0.049113577
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Ratufa indica,-0.958871476
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Sciurus carolinensis,0.122761755
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Sciurus deppei,-0.674073872
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Sciurus granatensis,-0.21052293
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Sciurus griseus,0.162955212
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Sciurus vulgaris,-0.157668256
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Spermophilus lateralis,-0.027554296
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Spermophilus parryii,-0.014919503
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Spermophilus richardsonii,0.485551
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Spermophilus spilosoma,0.167249863
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias amoenus,0.02187769
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias cinereicollis,0.101897249
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias minimus,-0.327763827
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias striatus,0.094453638
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias townsendii,-0.017873196
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamias umbrinus,-0.031432288
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamiasciurus douglasii,-0.122037327
Mammalia,Rodentia,0.664079616,Sciuridae,0.079012896,Tamiasciurus hudsonicus,0.630131233
Mammalia,Scandentia,0.505878776,Tupaiidae,0.221782794,Tupaia glis,0.076272399
